id	product_type	quantity	price	upc	title	description	link	image_link	condition	weight
2836	other		2000	ALT-0184	Комод ""Ягодное ассорти"" 4-х секционный  [M2061]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2836		New	
2836	other		2000	ALT-0184	Комод ""Ягодное ассорти"" 4-х секционный  [M2061]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2836	http://korzin.net/images/product/29/ALT_M2061_BIG.jpg	New	
2837	other		2000	ALT-0185	Комод ""Фруктовое ассорти"" 4-х секционный [M2060]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2837		New	
2837	other		2000	ALT-0185	Комод ""Фруктовое ассорти"" 4-х секционный [M2060]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2837	http://korzin.net/images/product/29/ALT_M2060_BIG.jpg	New	
2838	other		2000	ALT-0186	Комод ""Орхидея"" 4-х секционный [M2059]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2838		New	
2838	other		2000	ALT-0186	Комод ""Орхидея"" 4-х секционный [M2059]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2838	http://korzin.net/images/product/29/ALT_M2059_BIG.jpg	New	
2839	other		2000	ALT-0187	Комод 4-х секционный ""Азалия"" [M1705]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2839		New	
2839	other		2000	ALT-0187	Комод 4-х секционный ""Азалия"" [M1705]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2839	http://korzin.net/images/product/29/ALT_M1705_BIG.jpg	New	
2840	other		980	VIO-0043	Корзина для белья 60л Violet (бежево-коричневая) [0726-4]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2840		New	
2840	other		980	VIO-0043	Корзина для белья 60л Violet (бежево-коричневая) [0726-4]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2840	http://korzin.net/images/product/29/VIO_0726-4_BIG.jpg	New	
2841	other		980	VIO-0044	Корзина для белья 60л Violet (белая) [0726-6]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2841		New	
2841	other		980	VIO-0044	Корзина для белья 60л Violet (белая) [0726-6]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2841	http://korzin.net/images/product/29/VIO_0726-6_BIG.jpg	New	
2842	other		980	VIO-0045	Корзина для белья 60л Violet (чёрная) [0726-7]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2842		New	
2842	other		980	VIO-0045	Корзина для белья 60л Violet (чёрная) [0726-7]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2842	http://korzin.net/images/product/29/VIO_0726-7_BIG.jpg	New	
2843	other		180	ALT-0188	Банка ""Плетёнка"" 3л. с крышкой (зелёный) [M2363]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2843		New	
2843	other		180	ALT-0188	Банка ""Плетёнка"" 3л. с крышкой (зелёный) [M2363]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2843	http://korzin.net/images/product/29/ALT_M2363_BIG.jpg	New	
2844	other		180	ALT-0189	Банка ""Плетёнка"" 3л. с крышкой (св-жёлтый) [M2362]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2844		New	
2844	other		180	ALT-0189	Банка ""Плетёнка"" 3л. с крышкой (св-жёлтый) [M2362]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2844	http://korzin.net/images/product/29/ALT_M2362_BIG.jpg	New	
2845	other		180	ALT-0190	Банка ""Плетёнка"" 3л. с крышкой (белый) [M2361]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2845		New	
2845	other		180	ALT-0190	Банка ""Плетёнка"" 3л. с крышкой (белый) [M2361]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2845	http://korzin.net/images/product/29/ALT_M2361_BIG.jpg	New	
